title,abstract,date,section,url
California meets greenhouse gas reduction goal years early,A church with a minuscule stake in Pennsylvania's largest natural gas driller has won shareholder approval of a resolution to force the company to produce a report on its effort to scale back methane emissions.,"July 25, 2018",us,https://www.foxnews.com/us/california-meets-greenhouse-gas-reduction-goal-years-early
"Allergies, glaciers, and pikas: climate change in action",Fifteen state attorneys general have filed a brief in federal court pushing back on a lawsuit by the California cities of San Francisco and Oakland that would punish oil and gas companies for their role in climate change. ,"July 11, 2018",us,https://www.foxnews.com/us/allergies-glaciers-and-pikas-climate-change-in-action
"Berkeley declares 'climate emergency' worse than World War II, demands 'humane' population control",California officials are hoping their latest attempt to stem the rising tides of climate change leads to a more socially conscious -- and cooler -- summer.,"June 19, 2018",us,https://www.foxnews.com/politics/berkeley-declares-climate-emergency-worse-than-world-war-ii-demands-humane-population-control
Pope to oil execs: Energy needs should not destroy civilization,"Environmental Protection Agency Administrator Scott Pruitt laid out plans on Tuesday to roll back Obama-era fuel standards in a move seen as a win for automakers, but one that is likely to ignite a major political and legal battle with the nation’s most populous state.","June 14, 2018",us,https://www.foxnews.com/world/pope-to-oil-execs-energy-needs-should-not-destroy-civilization
Unhurried hurricanes:  Study says tropical cyclones slowing,"President Trump's pick to be the new secretary of state, Mike Pompeo, is not a fan of the Paris climate agreement, the treaty that claims it will slow global warning by reducing the world's carbon dioxide emissions. ","June 8, 2018",us,https://www.foxnews.com/us/unhurried-hurricanes-study-says-tropical-cyclones-slowing
Church with $2K in gas driller's stock wins methane vote,California cities are learning the meaning of hypocrisy. ,"June 1, 2018",us,https://www.foxnews.com/us/church-with-2k-in-gas-drillers-stock-wins-methane-vote
15 states push back on California cities' climate change suit,The growth of bitcoin is fueling speculation and debate about the environmental impact of the energy needed to power the virtual currency in the era of climate change.,"May 17, 2018",us,https://www.foxnews.com/politics/15-states-push-back-on-california-cities-climate-change-suit
Los Angeles painting city streets white in bid to combat climate change,An environmental activist from Seattle has been sentenced to serve one year in prison for targeting an oil pipeline in North Dakota.,"April 24, 2018",us,https://www.foxnews.com/us/los-angeles-painting-city-streets-white-in-bid-to-combat-climate-change
"EPA, Pruitt announce rollback of Obama-era fuel standards, setting up another battle with California","When President Trump was candidate Trump, he called climate change a hoax.","April 10, 2018",us,https://www.foxnews.com/politics/epa-pruitt-announce-rollback-of-obama-era-fuel-standards-setting-up-another-battle-with-california
"As Louisiana island shrinks, state paying to move residents",Tucker vs. Ken Ward,"April 3, 2018",us,https://www.foxnews.com/us/as-louisiana-island-shrinks-state-paying-to-move-residents
"John Stossel: Pompeo, Trump and the Paris climate agreement","With hurricanes, wildfires, flooding, tornadoes and drought, America hit a record high bill last year for weather disasters: $306 billion.","March 21, 2018",us,https://www.foxnews.com/opinion/john-stossel-pompeo-trump-and-the-paris-climate-agreement
"Rep. Lamar Smith: Climate change and the scientific method - we should welcome new research, not resist it",A new study by Australian researchers finds that international sea level rise data relied upon by the U.N. was adjusted upward in “arbitrary” ways.,"March 21, 2018",us,https://www.foxnews.com/opinion/rep-lamar-smith-climate-change-and-the-scientific-method-we-should-welcome-new-research-not-resist-it
"California cities and crazy climate change lawsuits - Do as I say, not as I do",New studies find global warming's fingerprints were all over the record rainfall from Hurricane Harvey this year.,"March 12, 2018",us,https://www.foxnews.com/opinion/california-cities-and-crazy-climate-change-lawsuits-do-as-i-say-not-as-i-do
Q&A: How is the growth of bitcoin affecting the environment?,"December 12 is the second anniversary of the adoption of the Paris Climate Agreement, making this a fitting occasion to restate the obvious: remaining in the treaty endangers the U.S. economy, the Constitution’s treaty process, and the nation’s political independence.","February 19, 2018",us,https://www.foxnews.com/us/qa-how-is-the-growth-of-bitcoin-affecting-the-environment
Seattle activist sentenced in 4-state oil pipeline protest,"Backers of the United Nations-sponsored Paris climate agreement are switching strategies after the Trump administration’s withdrawal from the deal, by dramatically stirring up grassroots forces.","February 11, 2018",us,https://www.foxnews.com/us/seattle-activist-sentenced-in-4-state-oil-pipeline-protest
"Oregon, Washington want to hike taxes to combat global warming",Business owners are proceeding with new Great Smoky Mountains projects a year the area was decimated by deadly wildfires.,"February 6, 2018",us,https://www.foxnews.com/politics/oregon-washington-want-to-hike-taxes-to-combat-global-warming
US hits record for costly weather disasters: $306 billion,California Gov. Jerry Brown says dealing with climate change will take not just scientific but religious commitment.,"January 17, 2018",us,https://www.foxnews.com/us/us-hits-record-for-costly-weather-disasters-306-billion
"'Arbitrary' adjustments exaggerate sea level rise, study finds","Superstorm Sandy and a series of lesser coastal storms since that 2012 disaster compelled some coastal communities to defend themselves by elevating homes and critical infrastructure, building sand dunes, widening beaches and erecting or raising sea walls.","January 8, 2018",us,https://www.foxnews.com/science/arbitrary-adjustments-exaggerate-sea-level-rise-study-finds
Semafor climate editor exits after complaining to bosses about site's 'over-dependence on Chevron sponsorship',"Bill Spindle, climate editor of the recently-launched Semafor, announced he is leaving the digital outlet, citing its ""over-dependence on Chevron sponsorship.""","December 6, 2022",world,https://www.foxnews.com/media/semafor-climate-editor-exits-after-complaining-bosses-sites-over-dependence-on-chevron-sponsorship
White House to study releasing aerosols into the atmosphere to counter climate change,The White House is orchestrating a five-year-plan on how to counter climate change that will explore how spraying aerosols into the stratosphere can lower temperatures.,"December 2, 2022",world,https://www.foxnews.com/politics/white-house-study-counter-climate-change-releasing-aerosols
Greta Thunberg joins lawsuit against Swedish government alleging 'insufficient' climate policies,Teenage climate activist Greta Thunberg has joined in on a lawsuit against the government of Sweden alleging inaction on climate change that violates its Constitution.,"November 26, 2022",world,https://www.foxnews.com/world/greta-thunberg-joins-lawsuit-against-swedish-government-alleging-climate-inaction
"Climate activists in Berlin glue themselves to airport runway, disrupting air travel","Activists with climate group Last Generation glued themselves to a tarmac at an airport in Berlin, Germany in protest of flight-related greenhouse gas emissions.","November 24, 2022",world,https://www.foxnews.com/world/climate-activists-berlin-glue-themselves-airport-runway-disrupting-air-travel
Biden torched for agreeing to climate reparations: Is this an 'Onion' headline?,"""Outnumbered"" panelists sounded off on President Biden for committing up to $1 billion in U.S. funding while China, the world's top polluter, is not required to contribute.","November 21, 2022",world,https://www.foxnews.com/media/biden-torched-agreeing-climate-reparations-onion-headline
Climate activists throw flour onto Warhol-painted BMW,"Climate-change activists in Milan, Italy, threw flour on a BMW painted by pop artist Andy Warhol on Friday. The act follows a trend by Gen Z protesters targeting works of art.","November 20, 2022",world,https://www.foxnews.com/us/climate-activists-throw-flour-warhol-painted-bmw
UN negotiators agree to pay climate reparations to poor nations,Climate negotiators who meet this week for COP27 reached an agreement to pay funds to poor nations that have been victimized by climate change.,"November 20, 2022",world,https://www.foxnews.com/world/un-negotiators-agree-pay-climate-reparations-poor-nations
